"","year","month","JNJ","ABBV","AMZN","DIS","GE","GOOG","INTU","KO","MSFT","NFLX","SBUX","TSLA","SONY","BMY","CRM","SNP","date"
"18",2016,6,0.350558643620219,-0.0547850842686374,-0.0181560836595679,-0.0289779538992511,0.25974763109487,-0.272279988568525,0.202918669926163,0.107225197948762,-0.14036206731458,-0.475056478062267,0.204163005436482,-0.109266384618545,0.271401387728411,0.143402793325426,-0.223786851244805,0.00581323692815552,Jun 2016
"19",2016,7,0.169409807625322,0.339366672248828,0.238458694438432,-0.0731085121799757,-0.0563284958223536,0.504655264812723,-0.0268948023946045,-0.172432141355915,0.549640819528778,-0.237498388328129,0.101320458797164,0.441232357392305,0.705986961715024,0.0770558863013308,0.132406502024835,0.175154026808125,Jul 2016
"20",2016,8,-0.193267057167021,-0.195022749472303,0.0100130141066196,-0.0499798037238163,0.0134558498376935,-0.0336027761771663,0.0332892231217914,-0.00110699965701287,0.0993745124231376,0.154180115097444,-0.0924541955163861,-0.364457392347051,-0.0433565074118619,-1.21070591773864,-0.0829632595354228,0.000860610637206748,Aug 2016
"21",2016,9,-0.0371384350495267,-0.0707155900685064,0.42377019400464,-0.0717115851476968,-0.215012529714276,0.0596640050327434,-0.0994090540594001,-0.0731694547383208,0.00584432945732897,0.0771049498145561,-0.192163477521441,0.0919936616330898,0.173469118640971,-0.250452286498852,-0.298776149415918,-0.00176400362111304,Sep 2016
"22",2016,10,-0.116150385940278,-0.563942284743824,-0.276867509001437,0.0124424447650947,-0.0896315931113462,0.0806961822581656,-0.00132789509208703,0.0448020296579095,0.220172881467475,1.07436235070975,-0.0703081223728639,-0.374117623051813,-0.269562420864396,-0.282424215417112,0.355656753187518,-0.0808674816599791,Oct 2016
"23",2016,11,-0.138626432348238,0.399231425112321,-0.207411361471102,0.357048284612623,0.321570163498508,-0.154169229228167,0.292358248510221,-0.166219984296324,0.0799560697061259,-0.249706075829435,0.527274939673919,-0.0169716286826819,-0.26936766500264,0.53918314440914,-0.21887233154813,0.204297303765162,Nov 2016
"24",2016,12,0.17212473090119,0.289877266676706,0.0475838838031907,0.30205893772233,0.0730890731915286,0.160626378457215,0.0576081928538621,0.161536152563492,0.247294296041666,0.285621044142682,-0.257534338293716,0.822800849997335,-0.0279408909040694,0.238258416887657,0.00640758059960299,0.109070223548391,Dec 2016
"25",2017,1,-0.116289411081155,-0.050942527577657,0.472545115957663,0.225587485389506,-0.336988521552066,0.0755143150564113,0.190737009199362,-0.027473446081065,0.174487985388093,0.531628900352617,-0.00472442961891471,0.799612377204997,0.368657957254742,-0.907693329115104,0.609813711152723,0.0495108543916895,Jan 2017
"26",2017,2,0.463317697928421,0.0874803702194537,0.0896955720179098,-0.0599019159807839,0.0678559738795292,0.189713058979959,0.365393993341988,0.096718910605159,0.0697206333966867,0.0571344169781642,0.326320485245878,0.0503091529480429,0.140684317944794,0.787819598460527,0.194969437867229,0.201868207853735,Feb 2017
"27",2017,3,0.0267860573081649,0.167918782135148,0.177447066997661,0.0961827869450082,-0.0562230077088021,-0.0286008976137426,-0.320056075524893,0.0709127301785625,0.065634434559932,0.167585968706274,0.101553411724346,0.505184850236929,0.312429845717169,-0.221855899661401,-0.0705406711668565,-0.0626177720675672,Mar 2017
"28",2017,4,-0.051040800539422,0.134384134765463,0.20917328742938,0.117772226447836,-0.165211498518953,0.435987264742777,0.454752374758829,0.0971499092233492,0.243437580799275,0.214823522395838,0.155554688275562,0.299296172529385,0.255135158206012,0.230106821529893,0.255416824564712,0.0604827404640222,Apr 2017
"29",2017,5,0.219962078747861,-0.030299819178232,0.231600944700394,-0.286053952848819,-0.258888604000121,0.269311857736964,0.554356089147609,0.243005674184845,0.0609755172665785,0.240473678722278,0.287022288481076,0.292458458799207,0.261180985486151,-0.201654351894789,0.165616429269072,0.0477657308479837,May 2017
"30",2017,6,0.129688757004476,0.400550202842949,-0.12713442659937,-0.0832022833400618,-0.0757592745559861,-0.286097639712991,-0.292146369053091,-0.0582855265764903,-0.0732162525239098,-0.395707816089819,-0.420091160742466,0.310912040535192,0.223292370598569,0.114010482396289,-0.178022626760177,-0.012119796784897,Jun 2017
"31",2017,7,-0.00368409459252956,-0.13371037631684,0.193951247014937,0.163039980854609,-0.356318668060303,0.18956563757668,0.232043433773914,0.126767681425522,0.342347893587705,1.20076255992061,-0.373346774135886,-0.410678655179187,0.387670989286532,0.103638976631133,0.283981763625543,0.0893818422482381,Jul 2017
"32",2017,8,0.0258654231961087,0.311027370685792,-0.0661722047338841,-0.396294595994959,-0.159211531595802,0.0449877058670137,0.137346984391889,-0.0143302093307844,0.163090495784221,-0.175364951368806,0.035550378291287,0.513479243464883,-0.115448615239874,0.345728299778954,0.214111356590323,-0.00692973826231242,Aug 2017
"33",2017,9,-0.0376573839290251,0.891145898246506,-0.0866018473302638,-0.146889823305293,-0.143262025949398,0.124307856160861,0.011146092896569,-0.0455238436886635,0.0416453476646507,0.209613060486384,-0.114803781243626,-0.191835619858663,-0.317289200823321,0.334371912899854,-0.139551986457877,0.0908671991597147,Sep 2017
"34",2017,10,0.293696912739585,0.0374526667212299,0.716465322774888,-0.0967465246187328,-0.92064984426399,0.315004007008312,0.318055824733048,0.124914041326496,0.528846379088129,0.511826882726563,0.0935328344633524,-0.121659129732935,0.75541277005442,-0.178373074971059,0.410923687965544,0.0865734887959357,Oct 2017
"35",2017,11,0.00877636083906674,0.240613761731988,0.327450096658337,0.288808220890501,-0.423952929499188,-0.0157823184915633,0.197148924140799,0.0410923963706449,0.0872996707412779,-0.256226731562944,0.269456789593558,-0.167806488013224,0.374593357219339,0.0855365161874933,0.121720184119328,0.131402030936637,Nov 2017
"36",2017,12,-0.00818195219579921,0.0246339620324273,0.0358555980791588,0.167579249541212,-0.0897219583983895,0.188361370907995,0.0475741541711982,-0.00823443481816095,0.087546591116668,0.150275457613582,0.014536639895632,0.10090353832777,-0.0653825253809058,-0.160896934952252,-0.0742726282498854,0.0627888486405119,Dec 2017
"37",2018,1,-0.0278136744382331,0.753177859783268,1.00478639412679,-0.137293695940442,-0.50437377399563,0.473629530193939,0.297581913606991,0.222735764719462,0.507668804686876,1.52664746289015,-0.063704717035326,0.519352347795627,0.244549983903633,0.147988420582365,0.439992206440969,0.233700293594563,Jan 2018
"38",2018,2,-0.363526532619475,0.00156708324178085,0.493180964954825,-0.361747111983615,-0.632457482793528,-0.274784202203184,0.0644596973426537,-0.505809249591843,0.0260882493498727,0.565848671358494,0.14545440823992,-0.0562302084237442,0.187657841811447,0.317176459507811,0.192607815955534,-0.201988203960054,Feb 2018
"39",2018,3,0.0438315905050832,-0.865591969751675,-0.135007419554371,-0.0984915498821081,-0.171577884718977,-0.156163235697286,0.278431954881172,0.0461155775195931,-0.0571132704595128,0.138971568662642,0.157630645120202,-1.03274060055151,-0.0259571645011722,-0.178719462372279,-0.11206510977022,-0.0615112962938549,Mar 2018
"40",2018,4,0.0839130340892877,0.342116206294927,0.687531307270865,0.0895843785987323,0.372002347845466,0.0674575448798686,0.447050303936851,0.0682254661382301,0.287909888813024,0.578125362000001,0.125512561405435,0.816338555009993,-0.201911745994038,-0.810998410515241,0.255861036544674,0.131192402216969,Apr 2018
"41",2018,5,-0.207497811496699,-0.134484273229433,0.142883690963799,-0.0213373675035074,0.0333223776442446,0.221241924551393,0.35765356841519,0.0482792691284353,0.212619205383235,0.558693061126339,-0.0906276897633862,-0.218984694746688,0.0823661182148071,-0.00232550276924591,0.241340373228107,0.0918536716026131,May 2018
"42",2018,6,0.0053631245026221,-0.276958343802895,0.18257746662415,0.27350924377466,-0.108308389829925,-0.0114477277463617,0.0134265242207261,0.132325268614028,-0.104948310193457,0.450723271236591,-0.732240766618095,0.865633930515262,0.374329450282187,0.212791192727401,0.227991377457331,-0.0285329722354761,Jun 2018
"43",2018,7,0.4394930586823,0.0238062157754555,0.191306670290525,0.420930406344653,0.109641432006187,0.394652381189274,-0.010392335448589,0.321645907521716,0.303633688178568,-0.795784585074648,0.333479846193935,-0.546356918094318,0.308066399728597,0.361055546431838,-0.106804490793672,0.163231451536605,Jul 2018
"44",2018,8,0.102875805881536,0.105265107508364,0.52157501449832,-0.0355217843888241,-0.0966957112938451,-0.00196269751106298,0.33113212561534,-0.180228475491503,0.272292770457241,0.3989900304071,0.165605097066851,0.129388137073325,0.155569558371947,0.0737597507515021,0.476800809752307,0.141318179280991,Aug 2018
"45",2018,9,0.184997045924734,0.0100759461295469,-0.088704927166041,0.301964422558771,-0.569901147741734,-0.0115954850214414,0.172374672472182,0.224356926929492,0.136786033056976,0.191435130029659,0.337061427727605,-0.374810111831623,0.437611412553809,0.148016743443642,0.21676384702009,0.0336348637192371,Sep 2018
"46",2018,10,0.0160743416055381,-0.830414015190121,-0.959450028202991,-0.039041750759924,-0.769414644056028,-0.440651940125221,-0.294669863552301,0.165922746952803,-0.325454622160962,-0.971510916545539,0.224987702650362,0.479259583761037,-0.489912020292949,-0.872878519772105,-0.63553597437264,-0.333005860753187,Oct 2018
"47",2018,11,0.249171068612701,0.829129049257542,0.118431777356397,-0.0198649116775187,-1.1588091967437,0.131508626312729,0.0820110386372497,0.316182244931383,0.271246261394813,-0.474889855520348,0.701580241531491,0.120310917003444,-0.238739480429539,0.140119140702898,0.185183695555838,0.0428004661191118,Nov 2018
"48",2018,12,-0.6510346020429,-0.065872822847697,-0.851085005705589,-0.236613077532027,-0.094573087862786,-0.338580289459492,-0.42183095261965,-0.260841720447554,-0.509908488892289,-0.375810758049812,-0.247924982874286,-0.331945113920329,-0.616916792553388,-0.122245584161526,-0.236717633654718,-0.576759057986302,Dec 2018
"49",2019,1,0.210829477711554,-0.434586936046215,0.581665389305281,0.121134069696701,1.23008145676974,0.345700381460597,0.546496411162898,0.131670181344004,0.180557047933257,1.25240280497139,0.303428333607459,0.0295694531817576,0.158192782630626,-0.19928668811944,0.597176398496167,0.37984527946521,Jan 2019
"50",2019,2,0.139306372182926,-0.0825182762960011,0.0523527418018575,0.0802836467669255,0.365997495506228,0.0528175246665722,0.807321887434184,-0.373514450711826,0.508977028728257,0.305544023332488,0.205343224624065,0.157683688408074,0.229378689506659,0.204312772422003,0.277011134293799,0.159233860733185,Feb 2019
"51",2019,3,0.0535776088781965,0.0351184886884152,0.327043917839266,-0.127518896787449,-0.0909594721211886,0.146723529009592,0.221328614734816,0.207562077833073,0.241007780112357,0.00767644774856575,0.243482248598137,-0.231888155599966,-0.61197797556484,-0.539107430379559,-0.178489160565976,0.057121987485918,Mar 2019
"52",2019,4,0.0815262547463337,-0.0142824759351941,0.304795474717082,1.02144433413431,0.0603756099867008,-0.00699777747614658,-0.265984246462114,0.246404645946503,0.468744286501317,0.0665720465165634,0.247804691988131,-0.915491888196077,0.830524021821359,-0.0214900118874875,0.136176903990992,0.135890626527422,Apr 2019
"53",2019,5,-0.337771688338487,-0.128023637904858,-0.340287624938751,-0.149945072860501,-0.305361210725081,-0.259749551239112,0.0398322692454422,0.057222343184929,-0.132243160356851,-0.453209611537166,-0.0631053775599042,-1.06581570678216,-0.297479512118724,-0.114435046563175,-0.306295264996058,-0.283883949249766,May 2019
"54",2019,6,0.30982490685789,-0.121898573482413,0.598597263890311,0.286366239142105,0.531808780499318,0.22799459886132,0.501875498781573,0.14155963158573,0.596427511135289,0.477185786936384,0.507983702502612,1.21208492828789,0.494511846501058,-0.0670928651839978,0.260944789962149,0.368166462298358,Jun 2019
"55",2019,7,-0.314461455743549,-0.383118728405193,-0.134280418125452,0.0786654404877365,-0.0655876037644678,0.516759076106948,0.242150254973413,0.106115008071365,0.0248041381055788,-0.665067558557574,0.563120951327167,0.363016985070412,0.281436869457446,-0.132636673090961,0.0202118658021531,0.0269871445111911,Jul 2019
"56",2019,8,-0.0299585976265202,0.00518021969369963,-0.193254629641827,-0.137946259457944,-0.878383312352459,-0.0686483601931257,0.19135588857866,0.272724743093797,0.0242880683385776,-0.37895519339764,0.0836427288524789,-0.138735549100309,0.105224301593514,0.304499015007469,0.178443543722002,-0.0337225379359756,Aug 2019
"57",2019,9,0.0295688255534977,0.779953562615058,-0.154321225572179,-0.230642674251736,0.397877418513618,0.228699639181923,-0.336530312848477,-0.0420319437984279,0.119993172597797,-0.384714257231397,-0.465252561717103,0.400635178033029,0.160940836214703,0.286942131967455,-0.142764726769408,0.127558317245499,Sep 2019
"58",2019,10,0.088227037155208,0.448603121725784,0.111195957657844,0.0167161320315385,0.714329319648628,0.209632537535221,-0.100253143595841,-0.0122735964763954,0.212062836514663,0.318502511143916,-0.0992172987115989,1.24465662147954,0.227849610123999,0.613288914108296,0.278353278054365,0.151094679239257,Oct 2019
"59",2019,11,0.286665066922842,0.380243187529391,0.0307228052469356,0.720034250299947,0.446919534021714,0.130760547735038,0.0618689395767264,-0.00710873696843711,0.292802439384169,0.499328982157907,0.169063116464035,0.294929053501031,0.176115809837055,-0.0156863337050924,0.104663924400107,0.126160549447963,Nov 2019
"60",2019,12,0.302629475117313,0.0906344982803407,0.189170734370007,-0.169886382291302,0.0144849319314847,0.181902654259526,0.109243294518234,0.148170537501602,0.267247223706161,0.229451392592247,0.197523202301594,1.13991076046771,0.362372493151983,0.564701206151689,0.0562880069571702,0.185352911796746,Dec 2019
