Date,Open,High,Low,Close,Adj Close,Volume
2016-08-12,61.230000,61.299999,60.610001,60.630001,49.525898,9376500
2016-08-15,60.740002,60.860001,60.009998,60.029999,49.035793,12142900
2016-08-16,60.020000,60.389999,59.299999,59.410000,48.529343,13273700
2016-08-17,59.500000,59.520000,58.070000,58.299999,47.622631,21007400
2016-08-18,58.270000,59.480000,58.259998,58.680000,47.933037,14693300
2016-08-19,58.740002,59.349998,58.529999,59.290001,48.431324,12134900
2016-08-22,59.650002,59.680000,59.009998,59.259998,48.406811,11133600
2016-08-23,59.509998,60.040001,59.299999,59.860001,48.896938,10583000
2016-08-24,59.799999,60.000000,58.400002,58.590000,47.859524,13198700
2016-08-25,58.590000,59.410000,58.360001,58.759998,47.998379,9116500
2016-08-26,58.759998,59.400002,58.540001,58.770000,48.006557,7845200
2016-08-29,58.889999,59.139999,58.459999,58.759998,47.998379,6573300
2016-08-30,58.970001,58.970001,57.160000,57.240002,46.756767,16800500
2016-08-31,57.369999,57.509998,56.919998,57.389999,46.879292,12533900
2016-09-01,57.599998,57.619999,56.490002,56.759998,46.364670,12873900
2016-09-02,56.930000,56.930000,55.110001,56.349998,46.029758,34001000
2016-09-06,56.689999,57.130001,56.119999,56.959999,46.528046,11710600
2016-09-07,57.020000,57.450001,56.419998,56.570000,46.209476,11719300
2016-09-08,56.630001,57.250000,56.279999,56.810001,46.405521,11571500
2016-09-09,56.599998,57.009998,55.660000,55.660000,45.466141,12349600
2016-09-12,55.299999,56.439999,55.020000,56.320000,46.005257,9958900
2016-09-13,56.080002,56.130001,55.090000,55.599998,45.417118,9473400
2016-09-14,55.849998,56.090000,55.110001,55.230000,45.114883,9007200
2016-09-15,55.349998,56.340000,55.270000,55.970001,45.719353,9835200
2016-09-16,56.220001,56.410000,55.529999,55.599998,45.417118,12082900
2016-09-19,55.950001,55.970001,55.020000,55.080002,44.992367,10517400
2016-09-20,55.349998,56.279999,55.160000,55.560001,45.384453,9940200
2016-09-21,55.860001,56.119999,55.259998,55.930000,45.686695,11651400
2016-09-22,56.029999,56.650002,55.869999,56.419998,46.086948,10611000
2016-09-23,56.299999,56.950001,56.259998,56.480000,46.135956,8569100
2016-09-26,56.259998,56.310001,55.400002,55.480000,45.319096,8599800
2016-09-27,55.680000,55.889999,55.500000,55.740002,45.531483,8619900
2016-09-28,55.810001,55.810001,54.930000,55.090000,45.000530,13768400
2016-09-29,55.259998,55.270000,53.759998,53.869999,44.003963,17228500
2016-09-30,53.930000,54.369999,53.900002,53.919998,44.044804,13326700
2016-10-03,53.939999,54.700001,53.560001,54.660000,44.649288,9697200
2016-10-04,54.900002,55.820000,54.799999,55.209999,45.098557,14042700
2016-10-05,54.900002,55.200001,54.490002,54.790001,45.065655,10964100
2016-10-06,54.570000,55.360001,54.480000,55.049999,45.279507,10955300
2016-10-07,55.220001,55.900002,55.060001,55.430000,45.592064,12714400
2016-10-10,50.790001,51.299999,49.540001,49.810001,40.969524,65259700
2016-10-11,49.669998,50.230000,49.500000,49.549999,40.755665,24532500
2016-10-12,49.820000,50.970001,49.740002,50.009998,41.134010,18137500
2016-10-13,49.630001,50.490002,49.119999,50.240002,41.323208,15096000
2016-10-14,50.349998,50.650002,49.759998,49.770000,40.936615,13848400
2016-10-17,49.689999,49.790001,49.099998,49.340000,40.582932,11578000
2016-10-18,49.480000,50.349998,49.340000,50.049999,41.166920,8773300
2016-10-19,49.950001,50.180000,49.799999,49.869999,41.018864,7636200
2016-10-20,49.810001,50.480000,49.759998,50.360001,41.421906,9310200
2016-10-21,50.110001,50.450001,49.880001,50.020000,41.142246,8558700
2016-10-24,50.110001,50.169998,49.040001,49.230000,40.492462,12107600
2016-10-25,49.220001,50.130001,49.029999,49.549999,40.755665,10212800
2016-10-26,49.580002,49.759998,49.070000,49.290001,40.541809,8331100
2016-10-27,52.419998,53.169998,50.660000,51.959999,42.737930,31896700
2016-10-28,52.110001,52.220001,50.660000,51.000000,41.948318,13798700
2016-10-31,51.049999,51.619999,50.650002,50.910000,41.874287,11326200
2016-11-01,50.930000,51.360001,50.380001,50.799999,41.783817,8740800
2016-11-02,50.930000,50.980000,50.529999,50.570000,41.594627,8197300
2016-11-03,50.509998,50.880001,50.099998,50.209999,41.298531,14924800
2016-11-04,50.500000,51.450001,50.459999,51.009998,41.956532,12818000
2016-11-07,51.700001,53.099998,51.590000,52.619999,43.280785,12825300
2016-11-08,52.290001,53.340000,52.020000,53.160000,43.724945,10094000
2016-11-09,55.250000,57.299999,54.900002,56.299999,46.307648,28681000
2016-11-10,57.000000,57.549999,56.220001,56.660000,46.603760,17744300
2016-11-11,56.310001,56.730000,55.880001,56.369999,46.365227,12438300
2016-11-14,56.660000,56.849998,56.020000,56.560001,46.521507,7234900
2016-11-15,56.730000,56.790001,55.759998,56.689999,46.628422,9312800
2016-11-16,56.700001,56.720001,55.930000,56.200001,46.225403,8935500
2016-11-17,56.750000,57.099998,56.060001,56.680000,46.620201,6820500
2016-11-18,56.580002,56.840000,56.250000,56.759998,46.686005,7387400
2016-11-21,56.709999,56.849998,56.400002,56.730000,46.661327,11312300
2016-11-22,56.660000,56.900002,56.259998,56.549999,46.513283,10350000
2016-11-23,56.049999,56.779999,55.779999,56.750000,46.677784,10151000
2016-11-25,56.849998,57.139999,56.709999,56.980000,46.866959,6228600
2016-11-28,56.919998,56.959999,56.250000,56.509998,46.480377,8724200
2016-11-29,56.619999,56.889999,56.139999,56.360001,46.357014,9818900
2016-11-30,56.290001,56.689999,56.000000,56.439999,46.422794,16418900
2016-12-01,55.939999,56.270000,55.439999,55.799999,45.896389,12719600
2016-12-02,55.689999,56.110001,55.299999,55.959999,46.027996,9281500
2016-12-05,55.860001,55.959999,55.230000,55.549999,45.690762,9904400
2016-12-06,55.709999,56.040001,55.560001,56.029999,46.085571,5924400
2016-12-07,55.549999,55.680000,54.360001,55.240002,45.435776,12210800
2016-12-08,54.930000,55.419998,54.779999,55.230000,45.427551,8191200
2016-12-09,55.160000,57.180000,55.099998,57.040001,46.916309,11782800
2016-12-12,56.830002,56.970001,56.400002,56.549999,46.513283,8829300
2016-12-13,57.000000,57.340000,56.700001,57.169998,47.023239,6902800
2016-12-14,57.299999,58.520000,57.270000,58.500000,48.117176,12603900
2016-12-15,58.509998,59.799999,58.279999,58.650002,48.240562,13210800
2016-12-16,58.919998,59.049999,58.200001,58.619999,48.215885,12218200
2016-12-19,59.040001,59.849998,59.020000,59.419998,48.873898,8399100
2016-12-20,59.299999,59.529999,58.939999,59.119999,48.627136,3918800
2016-12-21,59.230000,59.580002,58.680000,58.689999,48.273457,4471200
2016-12-22,58.740002,58.980000,58.520000,58.759998,48.331039,4812000
2016-12-23,58.849998,59.930000,58.770000,59.610001,49.030170,5412800
2016-12-27,59.610001,59.750000,59.290001,59.330002,48.799877,4251900
2016-12-28,59.290001,59.439999,58.540001,58.610001,48.207664,4249100
2016-12-29,58.810001,59.189999,58.630001,58.900002,48.446190,3642700
2016-12-30,58.860001,58.959999,58.209999,58.439999,48.067833,7008900
2017-01-03,58.779999,59.680000,58.580002,59.450001,48.898582,10061700
2017-01-04,59.459999,59.750000,59.029999,59.139999,48.964806,6703400
2017-01-05,59.389999,60.419998,59.310001,60.130001,49.784477,8422300
2017-01-06,60.040001,60.330002,58.849998,59.950001,49.635452,10104600
2017-01-09,59.750000,59.919998,59.650002,59.730000,49.453300,5263000
2017-01-10,59.779999,60.450001,59.720001,59.980000,49.660282,6103700
2017-01-11,58.119999,58.869999,56.529999,56.799999,47.027405,20497900
2017-01-12,56.500000,56.779999,56.020000,56.549999,46.820435,9977900
2017-01-13,56.560001,56.730000,56.049999,56.220001,46.547211,7660200
2017-01-17,55.889999,56.580002,55.209999,56.279999,46.596878,10416300
2017-01-18,56.509998,56.549999,55.889999,56.070000,46.423012,6639200
2017-01-19,56.099998,56.310001,55.340000,55.490002,45.942806,7122300
2017-01-20,55.490002,55.490002,48.919998,49.230000,40.759842,77021200
2017-01-23,49.529999,50.310001,49.150002,50.000000,41.397373,23886100
2017-01-24,50.049999,50.139999,48.930000,48.959999,40.536312,17172800
2017-01-25,49.340000,49.570000,48.799999,49.549999,41.024796,15978500
2017-01-26,48.590000,49.509998,46.009998,46.820000,38.764500,44800800
2017-01-27,47.259998,48.619999,47.119999,47.740002,39.526215,22918700
2017-01-30,48.220001,49.099998,47.959999,48.689999,40.312756,15738200
2017-01-31,48.400002,49.419998,48.209999,49.160000,40.701893,15094000
2017-02-01,49.130001,49.320000,48.320000,49.290001,40.809532,16021900
2017-02-02,49.349998,50.889999,49.270000,50.500000,41.811337,18610200
2017-02-03,50.599998,50.910000,50.360001,50.779999,42.043171,10934000
2017-02-06,50.650002,51.090000,50.560001,51.040001,42.258442,8263400
2017-02-07,51.490002,52.320000,51.259998,51.660000,42.771770,15747800
2017-02-08,51.290001,52.119999,51.119999,52.000000,43.053261,12236500
2017-02-09,52.000000,52.250000,51.459999,51.509998,42.647568,5813100
2017-02-10,51.610001,51.970001,51.520000,51.650002,42.763485,5845600
2017-02-13,51.830002,52.090000,51.619999,52.029999,43.078102,6769700
2017-02-14,52.310001,54.270000,52.090000,53.709999,44.469059,19785200
2017-02-15,53.700001,55.340000,53.599998,55.029999,45.561947,11860800
2017-02-16,55.080002,55.160000,53.919998,54.279999,44.940987,9917100
2017-02-17,54.299999,54.720001,54.080002,54.590000,45.197651,9706100
2017-02-21,54.410000,57.209999,53.410000,54.779999,45.354965,26919300
2017-02-22,55.490002,56.450001,55.290001,55.349998,45.826897,21293700
2017-02-23,55.630001,56.090000,55.020000,55.770000,46.174629,14410400
2017-02-24,55.919998,56.470001,55.880001,56.439999,46.729351,11382500
2017-02-27,56.500000,57.000000,56.240002,56.560001,46.828712,11285300
2017-02-28,56.540001,56.930000,56.209999,56.709999,46.952904,9046000
2017-03-01,57.000000,57.240002,56.520000,57.180000,47.342033,13349300
